# CSM model "Johnson-Hearn" contributed by author K. Johnson and E. Hearn.
# Reference: Johnson (2024), doi:10.1029/ 2023JB027472.
# Last revised on 22 Aug 2024, this *.csv version assembled by K. Luttrell on 08 Oct 2024.
#
# This is a stressing_rate model.
# Tension is taken as positive (physics convention).
# This model provides both meaningful orientation and meaningful magnitude.
# It is defined for depths from 1 km to 15 km.
# These model values do not vary with depth.
#
# Data Columns:
# 1) Longitude in degrees, WGS84 (California has negative LON)
# 2) Latitude in degrees, WGS84
# 3) Depth in km relative to mean sea level (positive: below sea-level; negative: above sea-level)
# 4) See stressing rate tensor component in MPa/yr
# 5) Sen stressing rate tensor component in MPa/yr
# 6) Seu stressing rate tensor component in MPa/yr
# 7) Snn stressing rate tensor component in MPa/yr
# 8) Snu stressing rate tensor component in MPa/yr
# 9) Suu stressing rate tensor component in MPa/yr
# 10) SHmax angle in degrees East of North (calculated from tensor using Lund and Townend [2007] eqn. 11)
# 11) SHmax angle uncertainty in degrees (if provided by the author, NaN otherwise)
# 12) phi shape parameter (S1-S2)/(S1-S3) for positive tension (calculated from tensor as in Angelier [1979])
# 13) R stress ratio (S2-S3)/(S1-S3) for positive tension (calculated from tensor as in Gephart and Forsyth [1984])
# 14) Aphi Anderson modified shape parameter (calculated from tensor as in Simpson [1997])
# 15) isotropic pressure rate (S1+S2+S3)/3 in MPa/yr (calculated from tensor)
# 16) differential stressing rate (S1-S3) in MPa/yr (calculated from tensor)
# 17) maximum shear stressing rate "Von Mises stressing rate" (S1-S3)/2 in MPa/yr (calculated from tensor)
# 18) S1 most tensional principal stress rate in MPa/yr (eigenvalues calculated from tensor)
# 19) S2 intermediate principal stress rate in MPa/yr
# 20) S3 most compressional principal stress rate in MPa/yr
# 21) V1x unit vector component of most tensional principal axis (eigenvectors calculated from tensor)
# 22) V1y unit vector component of most tensional principal axis (NOTE: principal axes are bi-directional)
# 23) V1z unit vector component of most tensional principal axis (unit vector given for above-horizontal end)
# 24) V2x unit vector component of intermediate principal axis
# 25) V2y unit vector component of intermediate principal axis
# 26) V2z unit vector component of intermediate principal axis
# 27) V3x unit vector component of most compressional principal axis
# 28) V3y unit vector component of most compressional principal axis
# 29) V3z unit vector component of most compressional principal axis
# 30) V1 plunge of most tensional principal axis in degrees below horizontal (calculated from eigenvectors)
# 31) V2 plunge of intermediate principal axis in degrees below horizontal
# 32) V3 plunge of most compressional principal axis in degrees below horizontal
# 33) V1 azimuth of most tensional principal axis in degrees East of North     (calculated from eigenvectors)
# 34) V2 azimuth of intermediate principal axis in degrees East of North       (NOTE: principal axes are bi-directional)
# 35) V3 azimuth of most compressional principal axis in degrees East of North (azimuth given for below-horizontal end)
# 
# LON,LAT,DEP,See,Sen,Seu,Snn,Snu,Suu,SHmax,SHmax_unc,phi,R,Aphi,iso,dif,mss,S1,S2,S3,V1x,V1y,V1z,V2x,V2y,V2z,V3x,V3y,V3z,V1pl,V2pl,V3pl,V1azi,V2azi,V3azi
"-117.2612",32.8952,9,0.000538,-0.000666,0,-0.003262,0,0,9.655,,0.162,0.838,1.838,-0.000908,0.004026,0.002013,0.000652,0,-0.003375,-0.986,0.168,0,0,0,1,0.168,0.986,0,0,90,0,99.655,180,189.655
"-117.2612",32.9132,9,0.000535,-0.000637,0,-0.003125,0,0,9.589,,0.166,0.834,1.834,-0.000863,0.003876,0.001938,0.000643,0,-0.003233,-0.986,0.167,0,0,0,1,0.167,0.986,0,0,90,0,99.589,180,189.589
"-117.2612",32.9312,9,0.000523,-0.000588,0,-0.00303,0,0,9.149,,0.165,0.835,1.835,-0.000836,0.003743,0.001871,0.000618,0,-0.003125,-0.987,0.159,0,0,0,1,0.159,0.987,0,0,90,0,99.149,180,189.149
"-117.2612",32.9492,9,0.000512,-0.000532,0,-0.002989,0,0,8.448,,0.161,0.839,1.839,-0.000826,0.003659,0.00183,0.000591,0,-0.003068,-0.989,0.147,0,0,0,1,0.147,0.989,0,0,90,0,98.448,180,188.448
"-117.2612",32.9672,9,0.000499,-0.000504,0,-0.002968,0,0,8.107,,0.158,0.842,1.842,-0.000823,0.003611,0.001806,0.000571,0,-0.00304,-0.99,0.141,0,0,0,1,0.141,0.99,0,0,90,0,98.107,180,188.107
"-117.2612",32.9851,9,0.000473,-0.000503,0,-0.002885,0,0,8.346,,0.156,0.844,1.844,-0.000804,0.003506,0.001753,0.000547,0,-0.002959,-0.989,0.145,0,0,0,1,0.145,0.989,0,0,90,0,98.346,180,188.346
"-117.2612",33.0031,9,0.000435,-0.000498,0,-0.002774,0,0,8.625,,0.152,0.848,1.848,-0.000779,0.00336,0.00168,0.000511,0,-0.002849,-0.989,0.15,0,0,0,1,0.15,0.989,0,0,90,0,98.625,180,188.625
"-117.2612",33.0211,9,0.000401,-0.000483,0,-0.002684,0,0,8.684,,0.147,0.853,1.853,-0.000761,0.003233,0.001616,0.000475,0,-0.002758,-0.989,0.151,0,0,0,1,0.151,0.989,0,0,90,0,98.684,180,188.684
"-117.2612",33.0391,9,0.000381,-0.000459,0,-0.002634,0,0,8.462,,0.143,0.857,1.857,-0.000751,0.003152,0.001576,0.00045,0,-0.002702,-0.989,0.147,0,0,0,1,0.147,0.989,0,0,90,0,98.462,180,188.462
"-117.2612",33.0571,9,0.000378,-0.000449,0,-0.002623,0,0,8.321,,0.142,0.858,1.858,-0.000748,0.003133,0.001567,0.000444,0,-0.002689,-0.989,0.145,0,0,0,1,0.145,0.989,0,0,90,0,98.321,180,188.321
"-117.2612",33.0751,9,0.000388,-0.000455,0,-0.00265,0,0,8.335,,0.143,0.857,1.857,-0.000754,0.003171,0.001586,0.000454,0,-0.002717,-0.989,0.145,0,0,0,1,0.145,0.989,0,0,90,0,98.335,180,188.335
"-117.2612",33.0931,9,0.000401,-0.000424,0,-0.002632,0,0,7.817,,0.146,0.854,1.854,-0.000744,0.003149,0.001575,0.000459,0,-0.002691,-0.991,0.136,0,0,0,1,0.136,0.991,0,0,90,0,97.817,180,187.817
"-117.2612",33.1111,9,0.000434,-0.000362,0,-0.002569,0,0,6.781,,0.154,0.846,1.846,-0.000712,0.003089,0.001544,0.000477,0,-0.002612,-0.993,0.118,0,0,0,1,0.118,0.993,0,0,90,0,96.781,180,186.781
"-117.2612",33.1291,9,0.000483,-0.000316,0,-0.00251,0,0,5.964,,0.169,0.831,1.831,-0.000676,0.003059,0.00153,0.000516,0,-0.002543,-0.995,0.104,0,0,0,1,0.104,0.995,0,0,90,0,95.964,180,185.964
"-117.2612",33.147,9,0.000538,-0.000289,0,-0.002444,0,0,5.489,,0.186,0.814,1.814,-0.000635,0.003038,0.001519,0.000566,0,-0.002472,-0.995,0.096,0,0,0,1,0.096,0.995,0,0,90,0,95.489,180,185.489
"-117.2612",33.165,9,0.000572,-0.000247,0,-0.002364,0,0,4.77,,0.199,0.801,1.801,-0.000597,0.002978,0.001489,0.000593,0,-0.002385,-0.997,0.083,0,0,0,1,0.083,0.997,0,0,90,0,94.77,180,184.77
"-117.2612",33.183,9,0.000595,-0.000167,0,-0.002317,0,0,3.268,,0.206,0.794,1.794,-0.000574,0.002932,0.001466,0.000605,0,-0.002327,-0.998,0.057,0,0,0,1,0.057,0.998,0,0,90,0,93.268,180,183.268
"-117.2612",33.201,9,0.00064,-9.5e-05,0,-0.00234,0,0,1.821,,0.215,0.785,1.785,-0.000567,0.002986,0.001493,0.000643,0,-0.002343,-0.999,0.032,0,0,0,1,0.032,0.999,0,0,90,0,91.821,180,181.821
"-117.2612",33.219,9,0.000705,-4.5e-05,0,-0.002408,0,0,0.823,,0.227,0.773,1.773,-0.000568,0.003114,0.001557,0.000706,0,-0.002408,-1,0.014,0,0,0,1,0.014,1,0,0,90,0,90.823,180,180.823
"-117.2612",33.237,9,0.000776,-8e-06,0,-0.002493,0,0,0.14,,0.237,0.763,1.763,-0.000572,0.003269,0.001635,0.000776,0,-0.002493,-1,0.002,0,0,0,1,0.002,1,0,0,90,0,90.14,180,180.14
"-117.2612",33.255,9,0.000831,2.3e-05,0,-0.002551,0,0,-0.383,,0.246,0.754,1.754,-0.000573,0.003382,0.001691,0.000832,0,-0.002551,-1,-0.007,-0,0,0,1,-0.007,1,0,-0,90,0,89.617,180,179.617
"-117.2612",33.273,9,0.000869,6e-05,0,-0.002565,0,0,-1.006,,0.253,0.747,1.747,-0.000565,0.003437,0.001719,0.000871,0,-0.002566,-1,-0.018,-0,0,0,1,-0.018,1,0,-0,90,0,88.994,180,178.994
"-117.2612",33.291,9,0.000907,9.4e-05,0,-0.002582,0,0,-1.539,,0.26,0.74,1.74,-0.000558,0.003494,0.001747,0.000909,0,-0.002584,-1,-0.027,-0,0,0,1,-0.027,1,0,-0,90,0,88.461,180,178.461
"-117.2612",33.3089,9,0.000947,0.000119,0,-0.002612,0,0,-1.914,,0.267,0.733,1.733,-0.000555,0.003567,0.001784,0.000951,0,-0.002616,-0.999,-0.033,-0,0,0,1,-0.033,0.999,0,-0,90,0,88.086,180,178.086
"-117.2612",33.3269,9,0.000992,0.000137,0,-0.002659,0,0,-2.147,,0.272,0.728,1.728,-0.000555,0.003661,0.001831,0.000998,0,-0.002664,-0.999,-0.037,-0,0,0,1,-0.037,0.999,0,-0,90,0,87.853,180,177.853
"-117.2612",33.3449,9,0.001063,0.000144,0,-0.002739,0,0,-2.167,,0.28,0.72,1.72,-0.000559,0.003813,0.001906,0.001069,0,-0.002744,-0.999,-0.038,-0,0,0,1,-0.038,0.999,0,-0,90,0,87.833,180,177.833
"-117.2612",33.3629,9,0.001135,0.000149,0,-0.002824,0,0,-2.149,,0.287,0.713,1.713,-0.000563,0.00397,0.001985,0.00114,0,-0.00283,-0.999,-0.038,-0,0,0,1,-0.038,0.999,0,-0,90,0,87.851,180,177.851
"-117.2612",33.3809,9,0.001202,0.000155,0,-0.002907,0,0,-2.151,,0.293,0.707,1.707,-0.000568,0.004121,0.00206,0.001208,0,-0.002913,-0.999,-0.038,-0,0,0,1,-0.038,0.999,0,-0,90,0,87.849,180,177.849
"-117.2612",33.3989,9,0.001264,0.000163,0,-0.002985,0,0,-2.195,,0.298,0.702,1.702,-0.000574,0.004261,0.002131,0.00127,0,-0.002991,-0.999,-0.038,-0,0,0,1,-0.038,0.999,0,-0,90,0,87.805,180,177.805
"-117.2612",33.4169,9,0.001365,0.000149,0,-0.003112,0,0,-1.904,,0.305,0.695,1.695,-0.000582,0.004486,0.002243,0.00137,0,-0.003117,-0.999,-0.033,-0,0,0,1,-0.033,0.999,0,-0,90,0,88.096,180,178.096
"-117.2612",33.4349,9,0.001455,0.000162,0,-0.00323,0,0,-1.976,,0.311,0.689,1.689,-0.000592,0.004697,0.002348,0.001461,0,-0.003236,-0.999,-0.034,-0,0,0,1,-0.034,0.999,0,-0,90,0,88.024,180,178.024
"-117.2612",33.4529,9,0.001534,0.000186,0,-0.003338,0,0,-2.18,,0.315,0.685,1.685,-0.000601,0.004887,0.002443,0.001541,0,-0.003345,-0.999,-0.038,-0,0,0,1,-0.038,0.999,0,-0,90,0,87.82,180,177.82
"-117.2612",33.4708,9,0.001605,0.000213,0,-0.003438,0,0,-2.42,,0.319,0.681,1.681,-0.000611,0.00506,0.00253,0.001614,0,-0.003447,-0.999,-0.042,-0,0,0,1,-0.042,0.999,0,-0,90,0,87.58,180,177.58
"-117.2612",33.4888,9,0.001667,0.000241,0,-0.003529,0,0,-2.647,,0.322,0.678,1.678,-0.000621,0.005218,0.002609,0.001678,0,-0.00354,-0.999,-0.046,-0,0,0,1,-0.046,0.999,0,-0,90,0,87.353,180,177.353
"-117.2612",33.5068,9,0.001717,0.000262,0,-0.003609,0,0,-2.815,,0.323,0.677,1.677,-0.000631,0.005352,0.002676,0.00173,0,-0.003622,-0.999,-0.049,-0,0,0,1,-0.049,0.999,0,-0,90,0,87.185,180,177.185
"-117.2612",33.5248,9,0.001745,0.00027,0,-0.003672,0,0,-2.843,,0.323,0.677,1.677,-0.000642,0.005444,0.002722,0.001759,0,-0.003685,-0.999,-0.05,-0,0,0,1,-0.05,0.999,0,-0,90,0,87.157,180,177.157
"-117.2612",33.5428,9,0.001733,0.000245,0,-0.003707,0,0,-2.572,,0.319,0.681,1.681,-0.000658,0.005462,0.002731,0.001744,0,-0.003718,-0.999,-0.045,-0,0,0,1,-0.045,0.999,0,-0,90,0,87.428,180,177.428
"-117.2612",33.5608,9,0.001746,0.000282,0,-0.003768,0,0,-2.921,,0.318,0.682,1.682,-0.000674,0.005543,0.002772,0.00176,0,-0.003783,-0.999,-0.051,-0,0,0,1,-0.051,0.999,0,-0,90,0,87.079,180,177.079
"-117.2612",33.5788,9,0.001754,0.000326,0,-0.00382,0,0,-3.336,,0.316,0.684,1.684,-0.000689,0.005612,0.002806,0.001773,0,-0.003839,-0.998,-0.058,-0,0,0,1,-0.058,0.998,0,-0,90,0,86.664,180,176.664
"-117.2612",33.5968,9,0.001754,0.000377,0,-0.003862,0,0,-3.818,,0.314,0.686,1.686,-0.000703,0.005667,0.002833,0.00178,0,-0.003887,-0.998,-0.067,-0,0,0,1,-0.067,0.998,0,-0,90,0,86.182,180,176.182
"-117.2612",33.6148,9,0.001749,0.000433,0,-0.003898,0,0,-4.36,,0.312,0.688,1.688,-0.000716,0.005713,0.002856,0.001782,0,-0.003931,-0.997,-0.076,-0,0,0,1,-0.076,0.997,0,-0,90,0,85.64,180,175.64
"-117.2612",33.6327,9,0.001732,0.000496,0,-0.003924,0,0,-4.976,,0.309,0.691,1.691,-0.000731,0.005743,0.002871,0.001775,0,-0.003967,-0.996,-0.087,-0,0,0,1,-0.087,0.996,0,-0,90,0,85.024,180,175.024
"-117.2612",33.6507,9,0.00169,0.00057,0,-0.003937,0,0,-5.723,,0.304,0.696,1.696,-0.000749,0.005741,0.002871,0.001747,0,-0.003994,-0.995,-0.1,-0,0,0,1,-0.1,0.995,0,-0,90,0,84.277,180,174.277
"-117.2612",33.6687,9,0.001844,0.000592,0,-0.004077,0,0,-5.651,,0.315,0.685,1.685,-0.000744,0.006039,0.003019,0.001903,0,-0.004136,-0.995,-0.098,-0,0,0,1,-0.098,0.995,0,-0,90,0,84.349,180,174.349
"-117.2612",33.6867,9,0.002054,0.000619,0,-0.004245,0,0,-5.56,,0.329,0.671,1.671,-0.00073,0.00642,0.00321,0.002115,0,-0.004305,-0.995,-0.097,-0,0,0,1,-0.097,0.995,0,-0,90,0,84.44,180,174.44
"-117.2612",33.7047,9,0.002284,0.000647,0,-0.004421,0,0,-5.461,,0.343,0.657,1.657,-0.000712,0.006828,0.003414,0.002345,0,-0.004483,-0.995,-0.095,-0,0,0,1,-0.095,0.995,0,-0,90,0,84.539,180,174.539
"-117.2612",33.7227,9,0.00252,0.000669,0,-0.004601,0,0,-5.321,,0.356,0.644,1.644,-0.000694,0.007246,0.003623,0.002583,0,-0.004664,-0.996,-0.093,-0,0,0,1,-0.093,0.996,0,-0,90,0,84.679,180,174.679
"-117.2612",33.7407,9,0.002765,0.00068,0,-0.004787,0,0,-5.104,,0.368,0.632,1.632,-0.000674,0.007674,0.003837,0.002826,0,-0.004848,-0.996,-0.089,-0,0,0,1,-0.089,0.996,0,-0,90,0,84.896,180,174.896
"-117.2612",33.7587,9,0.003029,0.00067,0,-0.004991,0,0,-4.744,,0.379,0.621,1.621,-0.000654,0.008131,0.004066,0.003085,0,-0.005046,-0.997,-0.083,-0,0,0,1,-0.083,0.997,0,-0,90,0,85.256,180,175.256
"-117.2612",33.7767,9,0.003351,0.000609,0,-0.005246,0,0,-4.029,,0.391,0.609,1.609,-0.000632,0.008682,0.004341,0.003393,0,-0.005289,-0.998,-0.07,-0,0,0,1,-0.07,0.998,0,-0,90,0,85.971,180,175.971
"-117.2612",33.7946,9,0.003619,0.00055,0,-0.005486,0,0,-3.443,,0.398,0.602,1.602,-0.000622,0.00917,0.004585,0.003652,0,-0.005519,-0.998,-0.06,-0,0,0,1,-0.06,0.998,0,-0,90,0,86.557,180,176.557
"-117.2612",33.8126,9,0.003864,0.000493,0,-0.005679,0,0,-2.952,,0.405,0.595,1.595,-0.000605,0.009594,0.004797,0.00389,0,-0.005704,-0.999,-0.051,-0,0,0,1,-0.051,0.999,0,-0,90,0,87.048,180,177.048
"-117.2612",33.8306,9,0.004105,0.000436,0,-0.00583,0,0,-2.507,,0.414,0.586,1.586,-0.000575,0.009973,0.004987,0.004124,0,-0.005849,-0.999,-0.044,-0,0,0,1,-0.044,0.999,0,-0,90,0,87.493,180,177.493
"-117.2612",33.8486,9,0.004352,0.000376,0,-0.005948,0,0,-2.089,,0.423,0.577,1.577,-0.000532,0.010327,0.005163,0.004365,0,-0.005962,-0.999,-0.036,-0,0,0,1,-0.036,0.999,0,-0,90,0,87.911,180,177.911
"-117.2612",33.8666,9,0.004631,0.000315,0,-0.00605,0,0,-1.687,,0.434,0.566,1.566,-0.000473,0.010699,0.00535,0.00464,0,-0.006059,-1,-0.029,-0,0,0,1,-0.029,1,0,-0,90,0,88.313,180,178.313
"-117.2612",33.8846,9,0.005064,0.000298,0,-0.0063,0,0,-1.502,,0.446,0.554,1.554,-0.000412,0.01138,0.00569,0.005072,0,-0.006308,-1,-0.026,-0,0,0,1,-0.026,1,0,-0,90,0,88.498,180,178.498
"-117.2612",33.9026,9,0.005723,0.000359,0,-0.006837,0,0,-1.638,,0.456,0.544,1.544,-0.000372,0.01258,0.00629,0.005733,0,-0.006847,-1,-0.029,-0,0,0,1,-0.029,1,0,-0,90,0,88.362,180,178.362
"-117.2612",33.9206,9,0.006383,0.00039,0,-0.007339,0,0,-1.625,,0.465,0.535,1.535,-0.000319,0.013745,0.006872,0.006394,0,-0.00735,-1,-0.028,-0,0,0,1,-0.028,1,0,-0,90,0,88.375,180,178.375
"-117.2612",33.9386,9,0.007007,0.000279,0,-0.007817,0,0,-1.078,,0.473,0.527,1.527,-0.00027,0.014835,0.007417,0.007012,0,-0.007823,-1,-0.019,-0,0,0,1,-0.019,1,0,-0,90,0,88.922,180,178.922
"-117.2612",33.9565,9,0.007334,-6.4e-05,0,-0.008174,0,0,0.237,,0.473,0.527,1.527,-0.00028,0.015509,0.007754,0.007334,0,-0.008175,-1,0.004,0,0,0,1,0.004,1,0,0,90,0,90.237,180,180.237
"-117.2612",33.9745,9,0.007458,-0.000347,0,-0.008507,0,0,1.244,,0.467,0.533,1.533,-0.00035,0.01598,0.00799,0.007465,0,-0.008514,-1,0.022,0,0,0,1,0.022,1,0,0,90,0,91.244,180,181.244
"-117.2612",33.9925,9,0.007454,-0.000586,0,-0.00906,0,0,2.031,,0.452,0.548,1.548,-0.000535,0.016556,0.008278,0.007475,0,-0.009081,-0.999,0.035,0,0,0,1,0.035,0.999,0,0,90,0,92.031,180,182.031
"-117.2612",34.0105,9,0.007649,-0.00048,0,-0.010355,0,0,1.526,,0.425,0.575,1.575,-0.000902,0.01803,0.009015,0.007662,0,-0.010368,-1,0.027,0,0,0,1,0.027,1,0,0,90,0,91.526,180,181.526
"-117.2612",34.0285,9,0.007206,-0.000143,0,-0.010957,0,0,0.45,,0.397,0.603,1.603,-0.00125,0.018165,0.009083,0.007207,0,-0.010958,-1,0.008,0,0,0,1,0.008,1,0,0,90,0,90.45,180,180.45
"-117.2612",34.0465,9,0.006569,2.5e-05,0,-0.011481,0,0,-0.079,,0.364,0.636,1.636,-0.001637,0.01805,0.009025,0.006569,0,-0.011481,-1,-0.001,-0,0,0,1,-0.001,1,0,-0,90,0,89.921,180,179.921
"-117.2612",34.0645,9,0.005918,0.000158,0,-0.011961,0,0,-0.506,,0.331,0.669,1.669,-0.002014,0.017881,0.008941,0.005919,0,-0.011962,-1,-0.009,-0,0,0,1,-0.009,1,0,-0,90,0,89.494,180,179.494
"-117.2612",34.0825,9,0.005403,0.000416,0,-0.011818,0,0,-1.383,,0.314,0.686,1.686,-0.002138,0.017242,0.008621,0.005413,0,-0.011828,-1,-0.024,-0,0,0,1,-0.024,1,0,-0,90,0,88.617,180,178.617
"-117.2612",34.1004,9,0.00511,0.000686,0,-0.011677,0,0,-2.336,,0.305,0.695,1.695,-0.002189,0.016843,0.008422,0.005138,0,-0.011705,-0.999,-0.041,-0,0,0,1,-0.041,0.999,0,-0,90,0,87.664,180,177.664
"-117.2612",34.1184,9,0.004974,0.000989,0,-0.011502,0,0,-3.422,,0.303,0.697,1.697,-0.002176,0.016595,0.008297,0.005033,0,-0.011561,-0.998,-0.06,-0,0,0,1,-0.06,0.998,0,-0,90,0,86.578,180,176.578
"-117.2612",34.1364,9,0.005094,0.001319,0,-0.011093,0,0,-4.629,,0.317,0.683,1.683,-0.001999,0.016401,0.0082,0.005201,0,-0.011199,-0.997,-0.081,-0,0,0,1,-0.081,0.997,0,-0,90,0,85.371,180,175.371
"-117.2612",34.1544,9,0.006151,0.001121,0,-0.010681,0,0,-3.795,,0.367,0.633,1.633,-0.00151,0.016981,0.00849,0.006225,0,-0.010756,-0.998,-0.066,-0,0,0,1,-0.066,0.998,0,-0,90,0,86.205,180,176.205
"-117.2612",34.1724,9,0.007191,0.000798,0,-0.010361,0,0,-2.598,,0.41,0.59,1.59,-0.001057,0.017624,0.008812,0.007227,0,-0.010397,-0.999,-0.045,-0,0,0,1,-0.045,0.999,0,-0,90,0,87.402,180,177.402
"-117.2612",34.1904,9,0.007906,0.000546,0,-0.010013,0,0,-1.742,,0.441,0.559,1.559,-0.000702,0.017952,0.008976,0.007923,0,-0.010029,-1,-0.03,-0,0,0,1,-0.03,1,0,-0,90,0,88.258,180,178.258
"-117.2612",34.2084,9,0.008251,0.000373,0,-0.009655,0,0,-1.194,,0.461,0.539,1.539,-0.000468,0.017921,0.008961,0.008259,0,-0.009662,-1,-0.021,-0,0,0,1,-0.021,1,0,-0,90,0,88.806,180,178.806
"-117.2612",34.2264,9,0.007956,0.000386,0,-0.009123,0,0,-1.294,,0.466,0.534,1.534,-0.000389,0.017097,0.008548,0.007965,0,-0.009132,-1,-0.023,-0,0,0,1,-0.023,1,0,-0,90,0,88.706,180,178.706
"-117.2612",34.2444,9,0.007709,0.000375,0,-0.008629,0,0,-1.315,,0.472,0.528,1.528,-0.000307,0.016355,0.008178,0.007717,0,-0.008638,-1,-0.023,-0,0,0,1,-0.023,1,0,-0,90,0,88.685,180,178.685
"-117.2612",34.2623,9,0.007503,0.000354,0,-0.00817,0,0,-1.294,,0.479,0.521,1.521,-0.000222,0.015689,0.007845,0.007511,0,-0.008178,-1,-0.023,-0,0,0,1,-0.023,1,0,-0,90,0,88.706,180,178.706
"-117.2612",34.2803,9,0.007183,0.000394,0,-0.007671,0,0,-1.519,,0.484,0.516,1.516,-0.000163,0.014876,0.007438,0.007194,0,-0.007682,-1,-0.027,-0,0,0,1,-0.027,1,0,-0,90,0,88.481,180,178.481
"-117.2612",34.2983,9,0.006813,0.000436,0,-0.007203,0,0,-1.778,,0.486,0.514,1.514,-0.00013,0.014044,0.007022,0.006827,0,-0.007217,-1,-0.031,-0,0,0,1,-0.031,1,0,-0,90,0,88.222,180,178.222
"-117.2612",34.3163,9,0.006491,0.00043,0,-0.006791,0,0,-1.854,,0.489,0.511,1.511,-0.0001,0.01331,0.006655,0.006505,0,-0.006805,-0.999,-0.032,-0,0,0,1,-0.032,0.999,0,-0,90,0,88.146,180,178.146
"-117.2612",34.3343,9,0.006192,0.000389,0,-0.006402,0,0,-1.766,,0.492,0.508,1.508,-7e-05,0.012618,0.006309,0.006204,0,-0.006414,-1,-0.031,-0,0,0,1,-0.031,1,0,-0,90,0,88.234,180,178.234
"-117.2612",34.3523,9,0.005874,0.000338,0,-0.006032,0,0,-1.625,,0.493,0.507,1.507,-5.3e-05,0.011925,0.005963,0.005883,0,-0.006042,-1,-0.028,-0,0,0,1,-0.028,1,0,-0,90,0,88.375,180,178.375
"-117.2612",34.3703,9,0.005481,0.000405,0,-0.005751,0,0,-2.063,,0.488,0.512,1.512,-9e-05,0.011261,0.005631,0.005496,0,-0.005766,-0.999,-0.036,-0,0,0,1,-0.036,0.999,0,-0,90,0,87.937,180,177.937
"-117.2612",34.3883,9,0.005121,0.000427,0,-0.005496,0,0,-2.298,,0.482,0.518,1.518,-0.000125,0.010652,0.005326,0.005138,0,-0.005514,-0.999,-0.04,-0,0,0,1,-0.04,0.999,0,-0,90,0,87.702,180,177.702
"-117.2612",34.4063,9,0.004775,0.000427,0,-0.005253,0,0,-2.435,,0.476,0.524,1.524,-0.000159,0.010065,0.005032,0.004793,0,-0.005271,-0.999,-0.042,-0,0,0,1,-0.042,0.999,0,-0,90,0,87.565,180,177.565
"-117.2612",34.4242,9,0.004436,0.000417,0,-0.005015,0,0,-2.521,,0.47,0.53,1.53,-0.000193,0.009488,0.004744,0.004455,0,-0.005033,-0.999,-0.044,-0,0,0,1,-0.044,0.999,0,-0,90,0,87.479,180,177.479
"-117.2612",34.4422,9,0.004093,0.0004,0,-0.004771,0,0,-2.578,,0.462,0.538,1.538,-0.000226,0.0089,0.00445,0.004111,0,-0.004789,-0.999,-0.045,-0,0,0,1,-0.045,0.999,0,-0,90,0,87.422,180,177.422
"-117.2612",34.4602,9,0.003734,0.000378,0,-0.004515,0,0,-2.621,,0.453,0.547,1.547,-0.00026,0.008283,0.004142,0.003751,0,-0.004532,-0.999,-0.046,-0,0,0,1,-0.046,0.999,0,-0,90,0,87.379,180,177.379
"-117.2612",34.4782,9,0.003362,0.000345,0,-0.004248,0,0,-2.591,,0.442,0.558,1.558,-0.000295,0.00764,0.00382,0.003377,0,-0.004263,-0.999,-0.045,-0,0,0,1,-0.045,0.999,0,-0,90,0,87.409,180,177.409
"-117.2612",34.4962,9,0.003205,0.00031,0,-0.004138,0,0,-2.416,,0.437,0.563,1.563,-0.000311,0.007369,0.003685,0.003218,0,-0.004151,-0.999,-0.042,-0,0,0,1,-0.042,0.999,0,-0,90,0,87.584,180,177.584
"-117.2612",34.5142,9,0.00309,0.000281,0,-0.004059,0,0,-2.249,,0.432,0.568,1.568,-0.000323,0.00717,0.003585,0.003101,0,-0.00407,-0.999,-0.039,-0,0,0,1,-0.039,0.999,0,-0,90,0,87.751,180,177.751
"-117.2612",34.5322,9,0.002965,0.000253,0,-0.003975,0,0,-2.085,,0.427,0.573,1.573,-0.000337,0.006958,0.003479,0.002974,0,-0.003984,-0.999,-0.036,-0,0,0,1,-0.036,0.999,0,-0,90,0,87.915,180,177.915
"-117.2612",34.5502,9,0.002831,0.000227,0,-0.003885,0,0,-1.931,,0.422,0.578,1.578,-0.000351,0.006732,0.003366,0.002839,0,-0.003893,-0.999,-0.034,-0,0,0,1,-0.034,0.999,0,-0,90,0,88.069,180,178.069
"-117.2612",34.5682,9,0.00269,0.000203,0,-0.003791,0,0,-1.794,,0.415,0.585,1.585,-0.000367,0.006493,0.003246,0.002696,0,-0.003797,-1,-0.031,-0,0,0,1,-0.031,1,0,-0,90,0,88.206,180,178.206
"-117.2612",34.5861,9,0.002539,0.000184,0,-0.00369,0,0,-1.686,,0.408,0.592,1.592,-0.000384,0.00624,0.00312,0.002545,0,-0.003695,-1,-0.029,-0,0,0,1,-0.029,1,0,-0,90,0,88.314,180,178.314
"-117.2612",34.6041,9,0.002375,0.000168,0,-0.003583,0,0,-1.609,,0.399,0.601,1.601,-0.000403,0.005967,0.002984,0.00238,0,-0.003588,-1,-0.028,-0,0,0,1,-0.028,1,0,-0,90,0,88.391,180,178.391
"-117.2612",34.6221,9,0.002272,0.00016,0,-0.003551,0,0,-1.572,,0.39,0.61,1.61,-0.000426,0.005832,0.002916,0.002276,0,-0.003556,-1,-0.027,-0,0,0,1,-0.027,1,0,-0,90,0,88.428,180,178.428
